file,tempo_bpm,zcr_mean,rms_mean,centroid_mean,rolloff_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma12_mean
SVR B 100 BassLinkway 1bar-100BPM-B major-BANDLAB.wav,99.38401442307692,0.026780348557692308,0.0926934,883.5846675243715,2067.291025015024,-266.2143,178.08621,-30.703848,65.60128,7.2577353,-10.916958,12.231862,10.641186,4.104411,-1.07628,-2.5745192,-7.9724493,-3.3713307,0.4938079,0.2837183,0.23498376,0.30121377,0.35518408,0.2669644,0.3298701,0.32112235,0.3231785,0.46697336,0.57745653,0.6708641
SVR B 100 Guitar 02-100BPM-B major-BANDLAB.wav,123.046875,0.06815179649758454,0.056038007,1808.5110153461703,3592.5600798233695,-234.75876,121.95744,-50.450382,53.61415,-17.684267,12.577307,-15.326839,6.407213,-0.32347184,-3.1781652,1.5477605,0.3295978,3.8354833,0.3764639,0.22133327,0.14259931,0.18898228,0.14176162,0.41178694,0.97640646,0.33154282,0.104639,0.17789021,0.35541302,0.47564197
SVR B 100 Guitar 09-100BPM-B major-BANDLAB.wav,117.45383522727273,0.13261061448317307,0.052784186,2348.5043209772984,4133.546799879808,-192.30235,104.73717,-67.45846,46.705177,-37.529728,-6.115536,-6.2818165,0.7127867,-1.1462018,0.58961356,-11.468594,0.9973207,-15.467867,0.31498906,0.41101974,0.2556163,0.35016328,0.4387191,0.4119686,0.8250652,0.44693008,0.36287627,0.47129875,0.66614735,0.4399775
SVR B 100 SaxLine 04-100BPM-B major-BANDLAB.wav,99.38401442307692,0.10427753245772947,0.060820363,2059.039441812228,3647.4853515625,-247.92772,70.78938,-66.53578,2.6674695,-16.466183,-2.3877854,-40.897224,-10.00584,-5.435515,-17.887087,-24.707027,-5.9351654,-18.183935,0.20561054,0.21710579,0.30365252,0.29814115,0.4293068,0.13970879,0.18338016,0.24075302,0.22103173,0.3159556,0.31301636,0.5180797
SVR B 100 SaxLine 05-100BPM-B major-BANDLAB.wav,99.38401442307692,0.10770827073317307,0.05401086,2143.9589837154085,3860.240760216346,-246.21135,79.77128,-66.930695,1.3400486,-15.14829,-3.072697,-33.732456,-11.720869,-4.2861233,-15.497713,-22.868732,-9.471892,-16.541817,0.15825,0.14910729,0.3087315,0.3264648,0.5150175,0.19404657,0.12492068,0.32031137,0.31880635,0.25244346,0.26547047,0.38100398
SVR B 100 SaxLine 06-100BPM-B major-BANDLAB.wav,92.28515625,0.06630765474759616,0.05215709,1667.1873171936002,3057.19721867488,-311.98584,92.65462,-51.538254,2.5786815,-10.659662,-2.401581,-30.70148,-8.664335,-5.4098387,-16.005838,-13.829354,-5.9240346,-7.070168,0.25408262,0.06019852,0.040717658,0.08586029,0.27812713,0.120183095,0.037598446,0.03330736,0.098081894,0.065006286,0.33592668,0.9634555
SVR B 100 SaxLine 09-100BPM-B major-BANDLAB.wav,117.45383522727273,0.09140718900240384,0.04793696,1938.5520080589065,3542.626014122596,-313.67612,92.793365,-47.53528,6.9501624,-8.911601,-7.1159286,-31.02124,-12.067844,-8.013489,-12.734633,-8.964692,0.830129,-14.993781,0.23207189,0.16272447,0.23469146,0.316717,0.677933,0.2861406,0.23431605,0.24775457,0.26678315,0.27004036,0.27996972,0.6057109
SVR Bmin 100 ChunkyBass 2bar-100BPM-B minor-BANDLAB.wav,198.76802884615384,0.01221646663647343,0.15760015,359.4107671795636,659.9354619565217,-377.49857,178.47037,60.909054,51.526363,34.414986,27.807186,17.726854,12.433046,9.67405,11.930709,11.253649,8.139711,3.3750963,0.6086809,0.5411549,0.5936387,0.67701,0.6987346,0.6298922,0.51739156,0.46126747,0.506626,0.5964039,0.6511635,0.7031979
SVR Bmin 100 DiggingForGold 4bar-100BPM-B minor-BANDLAB.wav,129.19921875,0.05324978298611111,0.055722572,808.2338043632104,1213.375191066576,-421.9317,178.48676,1.0075194,-45.35111,-29.806042,-21.806927,-18.459366,-16.923979,-21.873453,-17.197952,2.143808,18.41846,18.007225,0.31184027,0.1893406,0.050029747,0.051525667,0.20916693,0.05139098,0.12329858,0.06764556,0.07697765,0.29213342,0.18720824,0.6455742
SVR Bmin 100 LoungeKeys 2bar-100BPM-B minor-BANDLAB.wav,89.10290948275862,0.04503745848429952,0.087837264,619.3818266446029,788.4065047554348,-424.31787,165.67282,26.755344,-6.9504814,-1.8542993,-12.205613,-32.025017,-36.382915,-26.56324,-14.38892,-7.531744,-2.4395146,6.371371,0.16254044,0.055918556,0.2888964,0.097002454,0.15996191,0.040434524,0.15486498,0.62214994,0.13066088,0.009639431,0.19377682,0.900068
SVR Bmin 100 LoungeKeys2 2bar-100BPM-B minor-BANDLAB.wav,184.5703125,0.043966542119565216,0.09389068,600.1290988582659,727.6038128396739,-425.31348,167.72179,27.059189,-9.429677,-6.178966,-15.104551,-32.130604,-37.610756,-28.084433,-12.654561,-4.451539,-1.6010326,5.584531,0.16402663,0.11468127,0.23048705,0.09453615,0.20801225,0.04712916,0.12068442,0.5095801,0.13642204,0.12930588,0.20203677,0.8255254
SVR Bmin 100 PoundBinPad 4bar-100BPM-B minor-BANDLAB.wav,103.359375,0.07369272720410629,0.07029363,1776.9173737340582,3252.970023777174,-209.87462,113.50821,-38.10834,5.2526236,-21.161911,5.776333,-12.301543,-6.731082,-14.518536,-3.0502381,-6.1888056,1.0280523,-5.07543,0.14470246,0.19770227,0.6959972,0.2524327,0.08693617,0.2729541,0.3910207,0.10443076,0.06827296,0.19058797,0.14445555,0.39813358
SVR Bmin 100 SaxLine 01-100BPM-B minor-BANDLAB.wav,129.19921875,0.07359900841346154,0.043422956,1734.6799791051378,3296.9611534705527,-341.7047,109.70806,-41.050285,2.4871454,-12.552178,-4.726852,-28.974918,-11.755507,-9.412463,-11.796706,-11.044002,-4.992307,-5.02399,0.31081694,0.1923426,0.26898134,0.2027219,0.2497873,0.19867292,0.21716326,0.18840934,0.24557742,0.4477175,0.39326108,0.6705236
SVR Bmin 100 TwinkleKeys 2bar-100BPM-B minor-BANDLAB.wav,99.38401442307692,0.04889653155193237,0.0758198,819.6982030600343,1320.8591627038043,-380.80215,172.47273,11.373615,1.1321061,-1.5717089,-13.256432,-15.369345,-12.564175,-6.289118,-0.91757953,3.0190146,6.8973866,7.278636,0.12588872,0.19723357,0.32867756,0.17151351,0.42184693,0.13524696,0.19844402,0.11631169,0.17042217,0.34158617,0.20533337,0.42682388
SVR Bmin 100 TwinkleKeys2 2bar-100BPM-B minor-BANDLAB.wav,99.38401442307692,0.055600373641304345,0.07704705,922.9435022417973,1492.7606997282608,-363.8877,173.50333,-7.464819,-3.5253205,-2.4393945,-17.670454,-13.697259,-5.37296,0.88901436,0.8349008,-2.5971177,-1.6159075,1.5548956,0.15393746,0.21271373,0.3181979,0.12046646,0.18274084,0.09582579,0.22548889,0.19329087,0.17856412,0.40337867,0.22676677,0.52965146
SVR C 100 ArpBass 2bar-100BPM-C major-BANDLAB.wav,99.38401442307692,0.011940481582125604,0.20675069,433.581870218838,566.0007642663044,-258.4124,184.91455,34.300365,49.781174,10.462159,22.015314,9.360938,11.992322,7.0139112,6.470386,3.6433706,3.8410296,3.221981,0.670439,0.6846638,0.62007666,0.4543837,0.178277,0.095449634,0.11373798,0.16179945,0.12337657,0.15100683,0.2343974,0.41077465
SVR C 100 BassDiddly 1bar-100BPM-C major-BANDLAB.wav,103.359375,0.028606708233173076,0.081503905,826.3420373280338,1758.4759051983174,-308.17987,182.20763,-19.529182,57.23896,12.459764,-11.232713,1.9358938,6.1832457,-4.582566,-5.0077877,-6.046844,-8.409826,-8.4933405,0.45180812,0.60531294,0.39666817,0.21284191,0.09767557,0.09114202,0.14083683,0.23278776,0.5031503,0.38488877,0.30925304,0.5030047
SVR C 100 BassTwoNotes 1bar-100BPM-C major-BANDLAB.wav,151.99908088235293,0.02277550330528846,0.08394234,776.9754978488197,1666.7527418870193,-324.6725,173.37288,-14.217641,62.813965,40.380966,6.955138,0.7518914,0.14568193,4.9955654,5.257719,-1.5622741,-2.5980196,-10.217035,0.87903047,0.53937,0.19655153,0.08219509,0.08240107,0.08474792,0.22879049,0.55170965,0.3791018,0.2017064,0.24795502,0.516525
SVR C 100 Guitar 04-100BPM-C major-BANDLAB.wav,107.666015625,0.1041729266826923,0.1038435,1832.3144011465151,3369.325138972356,-130.81464,134.8023,-95.404015,54.577766,-25.109745,4.154069,-4.008102,4.6853046,1.8606321,-3.3965096,-13.334452,-5.942479,-10.267458,0.5491807,0.42295524,0.31209844,0.2686036,0.3964747,0.21317877,0.24371082,0.53414977,0.34678978,0.4315928,0.29970643,0.33048677
SVR C 100 OldDanceBass 2bar-100BPM-C major-BANDLAB.wav,129.19921875,0.008848033665458938,0.1457547,334.4943300499762,478.7236752717391,-387.52386,164.65623,52.687458,42.76857,34.680107,26.671404,21.466091,17.4307,14.30051,11.250881,9.256623,7.921277,6.723111,0.13365866,0.16137369,0.21592811,0.26988372,0.37034643,0.4537418,0.5493871,0.7203235,0.6205948,0.5063642,0.31861457,0.1942949
SVR C 100 PhatBass 2bar-100BPM-C major-BANDLAB.wav,198.76802884615384,0.010067557367149758,0.15698142,421.3988799755858,722.6626188858696,-348.91937,166.22273,31.550333,42.55871,32.034355,26.032204,20.882122,15.523159,12.350855,8.4098215,7.3190126,6.630974,6.0988073,0.68882465,0.66805285,0.66981816,0.5830412,0.41587612,0.33251184,0.33818984,0.42470804,0.46484572,0.52642095,0.5006199,0.5877562
SVR C 100 StringLangley 4bar-100BPM-C major-BANDLAB.wav,123.046875,0.10413364281400966,0.04593688,1913.220839200635,3460.6822138247285,-263.4101,87.48213,-61.850643,30.006319,-17.332108,-5.453385,-24.08718,-16.89978,-24.446291,-10.030207,-3.0392253,5.8161054,1.0957497,0.41405228,0.13262306,0.24047236,0.15190504,0.45019734,0.20554996,0.17972046,0.3911637,0.17862092,0.267538,0.15199585,0.42463347
SVR C# 100 Guitar 07-100BPM-C♯ major-BANDLAB.wav,129.19921875,0.08755258413461539,0.0787288,1900.6821426694032,3623.9966759314902,-138.00252,150.27473,-90.92285,65.895485,-35.304935,-1.7683871,-12.184164,-12.234699,-1.5730796,-13.606314,-4.699752,-0.31841424,-5.74325,0.3285357,0.6191539,0.33717334,0.47606292,0.30323592,0.43107587,0.18146116,0.32022297,0.8863172,0.3168503,0.15557878,0.23419008
SVR C# 100 Piano 06 Top Line-100BPM-C♯ major-BANDLAB.wav,198.76802884615384,0.04831153759057971,0.07065765,1473.1762954495127,2955.7962168817935,-341.11932,98.84494,-9.4054785,29.359917,-12.842646,8.487253,-9.891364,-5.8081985,-11.273775,-6.6755977,-4.90102,0.37911198,-0.8800152,0.21423773,0.11538137,0.0626857,0.16076054,0.070421934,0.15274388,0.13127841,0.09511237,0.24426813,0.10404218,0.23884813,0.084601484
SVR C# 100 Piano 06-100BPM-C♯ major-BANDLAB.wav,129.19921875,0.02642379981884058,0.095798016,625.349393870383,917.9958177649456,-328.48468,175.14407,22.799904,45.898174,4.2772107,0.31262398,-16.17637,-10.079859,-14.513755,-9.027019,-10.77433,-9.343647,-12.507025,0.39114112,0.47978258,0.27434745,0.30466497,0.2625089,0.4889122,0.55031884,0.31331012,0.5200304,0.3424346,0.39185354,0.24138767
SVR C# 100 StringThing 4bar-100BPM-C♯ major-BANDLAB.wav,123.046875,0.049051036005434784,0.076130226,1078.2934599510832,2003.3420728600543,-218.70016,170.47269,-34.245354,24.546305,-2.295242,-5.5792513,-14.848204,-11.554883,-14.11956,-15.662852,-15.087745,-4.022951,-12.246763,0.37668425,0.26134372,0.114923865,0.13533908,0.14406417,0.42334175,0.403966,0.2594679,0.58389467,0.20252903,0.3921334,0.16803256
SVR Cmin 100 80sVibez 2bar-100BPM-C minor-BANDLAB.wav,129.19921875,0.04975751056763285,0.22243677,944.1656516892639,1670.5396569293478,-152.22472,186.9185,-20.791855,18.492052,-4.4286666,4.2073817,-1.1209047,2.9235008,-7.2136655,-8.313308,-17.087599,-14.264314,-15.996476,0.50568646,0.17201418,0.22538386,0.5443539,0.16784094,0.14883195,0.22435802,0.67971295,0.15150492,0.053252257,0.15622374,0.19590199
SVR Cmin 100 EmotionPad 4bar-100BPM-C minor-BANDLAB.wav,112.34714673913044,0.0704846958031401,0.09122688,1650.7403281490315,3354.0304432744565,-247.6127,125.34686,-9.934464,19.677837,6.41103,5.861746,-0.33728337,-0.865172,-6.720037,-5.2507133,-9.291109,-6.1754823,-6.2598934,0.23819928,0.16582273,0.3958662,0.4107688,0.21142392,0.09365169,0.2703537,0.76146376,0.36451727,0.14595118,0.14225163,0.17198369
SVR D 100 BassBaDing 1bar-100BPM-D major-BANDLAB.wav,129.19921875,0.014122596153846154,0.11504575,437.1967301957327,523.0083759014423,-442.68097,116.23466,29.633913,56.737244,37.07473,16.947002,11.285089,10.524383,4.5914516,-9.096943,-9.595775,-8.736852,-15.843784,0.20829138,0.6450724,0.9516411,0.5210644,0.07315352,0.007151499,0.0062264497,0.013142923,0.013799404,0.016646165,0.026820373,0.058768746
SVR D 100 FMBass 2bar-100BPM-D major-BANDLAB.wav,99.38401442307692,0.04549271588164251,0.066024125,1168.5479485786423,2179.5346467391305,-313.20908,189.42912,-18.529196,21.987352,7.750304,14.173257,3.4043167,3.726713,-0.79657763,1.3774135,-1.9508886,-0.2869754,-1.6859399,0.35358518,0.574393,0.55783695,0.39478406,0.3931774,0.31552622,0.5321296,0.39650187,0.3356918,0.5024043,0.46768156,0.39329946
SVR D 100 Piano 04-100BPM-D major-BANDLAB.wav,63.02400914634146,0.029563424667874396,0.0726423,783.7355064459343,1364.8617951766305,-308.0714,164.44334,10.009436,40.47955,10.007156,15.905629,-10.826125,-7.198641,-13.890158,-8.599099,-8.840348,-5.3126173,-7.1280026,0.13390431,0.39544195,0.5085234,0.39443412,0.4114606,0.35241017,0.6458133,0.29942614,0.15764734,0.3702586,0.18618089,0.14264463
SVR D 100 Piano 05-100BPM-D major-BANDLAB.wav,99.38401442307692,0.029058631491545892,0.07417901,778.5277796530169,1360.5447520380435,-304.13596,167.1792,8.033564,39.643272,7.9087505,14.705426,-9.648154,-5.1364083,-13.152452,-9.081494,-10.7738695,-6.8988905,-7.3182025,0.11203068,0.3664255,0.5830133,0.41382852,0.25210068,0.31858248,0.8246143,0.39759484,0.18355094,0.48250166,0.23409687,0.124872744
SVR D 100 SaxLine 03-100BPM-D major-BANDLAB.wav,95.703125,0.08761831430288461,0.06687859,1844.4143313841623,3447.590050330529,-246.48209,91.63024,-52.299946,13.251857,-13.4627285,6.47027,-29.854055,-16.204357,-10.423983,-12.5499115,-21.49962,-11.952084,-13.509144,0.11664116,0.15814447,0.21971764,0.11892679,0.09870642,0.06781928,0.30897534,0.63594604,0.32949394,0.5023447,0.20124033,0.17987922
SVR Dmin 100 BassSlide 1bar-100BPM-D minor-BANDLAB.wav,117.45383522727273,0.07495586688701923,0.044657867,1826.585370384553,3588.7981708233174,-331.3676,137.70853,-45.25036,49.72603,19.022024,-2.6981506,-1.9538856,2.3381233,-8.934969,-2.6521604,-1.5638459,7.8139753,0.9078359,0.6048852,0.5739116,0.51746196,0.56557184,0.49931934,0.46722084,0.4340378,0.4154485,0.39773434,0.38237974,0.4169942,0.45161754
SVR Dmin 100 Lush80sPad 2bar-100BPM-D minor-BANDLAB.wav,151.99908088235293,0.09156099033816426,0.07085531,1179.4380361275942,1926.8575917119565,-277.0227,200.90738,-77.84785,-5.797774,9.581221,-11.328723,-17.224144,-6.3414254,-6.4937673,-15.852065,-8.78363,-8.046183,-11.780523,0.24213874,0.23889835,0.6962501,0.18965864,0.22628948,0.42203084,0.20567389,0.3296583,0.18463035,0.6368201,0.4981747,0.15756582
SVR E 100 BassLilFill 1bar-100BPM-E major-BANDLAB.wav,161.4990234375,0.07973538912259616,0.030331768,2297.9817993749725,4780.164043719952,-430.6559,100.35654,-19.531727,42.810246,10.921537,17.218655,9.444521,1.8936235,-1.556458,1.9008018,-3.2984712,3.4135022,-2.6771746,0.50884926,0.64090514,0.59830797,0.55137575,0.4986623,0.51985794,0.5570096,0.65999514,0.83054227,0.6390361,0.47900024,0.4576879
SVR E 100 Guitar 03-100BPM-E major-BANDLAB.wav,123.046875,0.10181603064903846,0.039222814,2085.3338972307724,3919.8711688701924,-277.52917,111.725426,-68.607185,35.426006,-24.534424,10.928394,-11.8021,6.797902,-0.4198298,-4.5686827,-2.1831732,1.9037484,4.7985373,0.5251456,0.40771693,0.36278075,0.39935791,0.5868698,0.73845035,0.4741356,0.26983765,0.26063493,0.32933667,0.35483408,0.4014347
SVR E 100 GuitarStab 1bar-100BPM-E major-BANDLAB.wav,172.265625,0.14143254206730768,0.045524888,2328.24158457223,4333.453603891226,-277.39868,96.659424,-49.42369,51.398026,-7.2425766,9.23937,-16.588766,10.066716,2.7221515,-3.3178127,-5.0650635,7.8677955,-7.230337,0.5014535,0.52187866,0.49796313,0.52538025,0.6263161,0.45166418,0.39496818,0.36914575,0.46572205,0.52010894,0.54181856,0.6552106
SVR E 100 SaxLongStab 1bar-100BPM-E major-BANDLAB.wav,129.19921875,0.0699462890625,0.08635395,1708.3513185519873,3038.5627159705527,-251.26588,67.637535,-65.68147,8.515075,-18.059557,-1.5425745,-51.190353,-8.284849,-7.17852,-11.575242,-6.0008087,5.0726366,-10.90026,0.17537467,0.031726956,0.029602222,0.15034312,0.39537624,0.06409921,0.016920624,0.043778464,0.084554516,0.0630547,0.37040132,0.9349641
SVR E 100 StringCreep 01 2bar-100BPM-E major-BANDLAB.wav,112.34714673913044,0.07516700634057971,0.03251385,1471.6786330024697,2739.6579908288045,-316.385,129.09079,-29.271069,38.97887,-5.5345864,9.908977,-1.2979131,2.8537595,-5.798861,-2.2683773,-3.9956288,0.70634615,0.6388058,0.086407706,0.19527403,0.26632082,0.33597425,0.65768033,0.3500127,0.36143586,0.3343992,0.16021948,0.13961491,0.1405544,0.23662274
SVR E 100 StringCreep 02 2bar-100BPM-E major-BANDLAB.wav,135.99917763157896,0.07141172252415459,0.033064913,1460.2476523729094,2731.387992527174,-316.44812,129.17537,-28.921537,39.591957,-4.9318395,9.423483,-1.4640061,2.3020859,-6.7513194,-2.8297234,-4.0594416,0.7924393,0.6975823,0.08321257,0.18243892,0.2537013,0.33123067,0.65544266,0.3504154,0.36382172,0.3444091,0.16722342,0.15517735,0.13360614,0.22757988
SVR E 100 SuitcaseSynth 2bar-100BPM-E major-BANDLAB.wav,123.046875,0.08248414855072464,0.12054582,970.3530002419775,1188.383152173913,-361.22858,159.33806,15.237694,-17.032722,1.2442778,-3.972104,-12.197126,-8.465559,-5.003663,-2.2687078,0.41249722,1.1957469,0.38322273,0.18854432,0.18603176,0.1689154,0.1596625,0.27768564,0.14038594,0.13548797,0.1516683,0.145755,0.13314001,0.20718515,0.24697539
SVR E DoomStab-BANDLAB.wav,143.5546875,0.056821179159967844,0.06705312,1403.103902758308,2799.9741729049438,-244.688,147.03854,-33.500824,28.9389,1.8638579,7.9836793,-4.4888973,4.7514844,-2.9033906,-2.0815258,-3.018953,-2.326248,-3.8196583,0.52323145,0.4132263,0.3951336,0.40395042,0.5940629,0.56323904,0.3767358,0.38299623,0.49188316,0.43335325,0.39315358,0.5518198
SVR E SaxStab-BANDLAB.wav,123.046875,0.07286345653044872,0.037473366,1555.5048527868678,2718.4978778545674,-403.70554,86.56691,-52.16055,2.0706422,-10.104009,9.867413,-22.113317,-10.18788,3.4188118,-18.18941,-10.698543,-5.9630337,-18.614405,0.10794743,0.06871497,0.057997648,0.22153339,0.97567874,0.31443575,0.05159188,0.08608809,0.15633424,0.060885314,0.10296582,0.33494726
SVR Emin 100 80sWaxBass 2bar-100BPM-E minor-BANDLAB.wav,99.38401442307692,0.05127424894323671,0.068064086,1610.5064770394274,3424.299422554348,-299.21225,135.17053,-9.84001,32.295284,8.5009575,19.17663,5.871014,9.334895,1.6649649,3.683548,1.1763262,2.0480382,-1.2370594,0.39800772,0.39075768,0.5379091,0.5492229,0.68672407,0.5818345,0.46582967,0.5143118,0.43411097,0.33232504,0.35105225,0.5010321
SVR Emin 100 Piano 02-100BPM-E minor-BANDLAB.wav,99.38401442307692,0.03670365338164251,0.06632187,858.8423519284264,1422.2316576086957,-306.77176,191.89119,3.546833,22.220896,-14.167544,-1.7078339,-4.121917,-2.9938476,-10.1016655,-7.34607,-9.440973,-8.821071,-9.012574,0.26901937,0.18775225,0.58590066,0.40441993,0.4547378,0.1712522,0.1934972,0.24534033,0.11413539,0.16444834,0.11618317,0.16862884
SVR Emin 100 Piano 03-100BPM-E minor-BANDLAB.wav,99.38401442307692,0.04432508680555555,0.077045985,851.9879181414163,1394.8210343070652,-260.06934,203.81935,-15.98775,21.964453,-20.830488,-0.9040743,-5.057884,-5.3582306,-14.587055,-8.488915,-12.629169,-8.329053,-9.297491,0.44898656,0.28270394,0.44902486,0.30131927,0.5751467,0.20925473,0.36884168,0.343336,0.16930424,0.32864016,0.17812644,0.22364871
SVR Emin 100 SaxLine 07-100BPM-E minor-BANDLAB.wav,99.38401442307692,0.0925906268870773,0.07733064,1688.311356776313,2882.9006029211955,-290.3345,67.32338,-61.60812,-1.6713401,-18.674747,4.850404,-26.44038,-8.565237,-6.488018,-14.22615,-13.318653,-11.259645,-20.589148,0.07404965,0.049960777,0.15047316,0.22500065,0.78341573,0.17404574,0.060963824,0.1510706,0.24656889,0.16945805,0.113622576,0.3238476
SVR Emin 100 SaxLine 10-100BPM-E minor-BANDLAB.wav,99.38401442307692,0.10243999094202899,0.04585154,2111.1703844064236,3858.3443019701085,-310.5866,73.07732,-53.28492,1.1322726,-9.944789,-2.3411353,-31.671846,-4.314291,-5.0171146,-15.701163,-19.204918,-7.462413,-14.092025,0.23094968,0.22948131,0.43016285,0.44792658,0.5761451,0.22390851,0.18363251,0.22417663,0.27095747,0.26658386,0.34582612,0.4746863
SVR Emin HornStab-BANDLAB.wav,151.99908088235293,0.0676993904532967,0.03822782,2005.7396569948626,3671.056189903846,-272.48862,125.39644,-28.459742,14.696945,-10.220585,9.539819,-9.225374,-0.3984064,-7.0414314,0.6058431,-6.0284657,-0.85584295,-6.031098,0.43965822,0.37572336,0.52230513,0.4506708,0.5859999,0.3972362,0.40297768,0.48388076,0.51814604,0.34893295,0.4702935,0.8725613
SVR F 100 BassProg 2bar-100BPM-F major-BANDLAB.wav,99.38401442307692,0.03184678819444445,0.070038505,1003.8061079712706,2231.027088994565,-288.07178,170.58714,-27.038654,66.29232,18.19421,4.3292685,-1.2076497,0.30729645,7.5606623,-4.045407,-4.339268,5.249667,-2.8437624,0.6721315,0.5795911,0.40607607,0.34312785,0.44448948,0.6365254,0.5213003,0.3676459,0.31372595,0.2970112,0.2957169,0.45202553
SVR F 100 BatteredBass 2bar-100BPM-F major-BANDLAB.wav,172.265625,0.022008038949275364,0.12494805,989.4463224032132,1995.2021059782608,-170.37828,171.17403,-12.175109,41.754906,1.8651296,20.70649,1.3337909,11.281453,0.037259705,7.3839803,-0.9628778,5.4431667,-0.68807006,0.34764156,0.42972645,0.5536708,0.44774815,0.3808105,0.31647727,0.31856647,0.36137858,0.4213226,0.63369966,0.44180304,0.338668
SVR F 100 Guitar 05-100BPM-F major-BANDLAB.wav,107.666015625,0.048142653245192304,0.040328003,967.2170367585275,1719.2399245042068,-321.93616,176.01259,-26.54533,34.352993,-5.344152,-6.335201,-24.705515,-9.032635,-14.190252,-14.575756,-11.978945,-2.14118,-10.511939,0.8544276,0.2821112,0.10079602,0.16343616,0.44229925,0.549193,0.288215,0.39267686,0.17044285,0.29580137,0.11246828,0.36120287
SVR F# 100 LoungeKeys 2bar-100BPM-F♯ major-BANDLAB.wav,198.76802884615384,0.039489451237922704,0.1028618,565.1790572582624,691.7151409646739,-383.72913,178.34479,26.923443,-7.4145474,-8.794287,-16.05051,-20.125237,-23.84153,-27.4035,-27.187033,-24.797516,-18.263536,-7.946342,0.13256668,0.19855694,0.12556915,0.27694717,0.06724638,0.065822765,0.2628626,0.15440199,0.42578563,0.16483457,0.47665852,0.48019096
SVR F# 100 LoungeKeys2 2bar-100BPM-F♯ major-BANDLAB.wav,198.76802884615384,0.05289477657004831,0.106490575,686.9745035956742,856.2829059103261,-356.90475,181.80956,0.19253732,-18.587719,-14.187681,-30.129213,-29.93409,-21.201063,-14.082968,-9.682452,-8.852684,-8.050613,-5.85876,0.10478659,0.2723296,0.09746976,0.25559434,0.083791085,0.29656762,0.29861966,0.13435972,0.3813559,0.13584334,0.36820838,0.28875908
SVR F# 100 PopsRecordCollection 4bar-100BPM-F♯ major-BANDLAB.wav,129.19921875,0.030444453879830916,0.11086336,497.64884576033893,747.4726137907609,-328.42798,231.7438,46.112507,13.187992,-5.999065,1.7865963,-0.494287,-5.795026,-6.835242,-8.223903,-9.905415,-8.487032,-5.832727,0.17670137,0.38163358,0.17486112,0.09670269,0.18866225,0.47039968,0.56039757,0.19824766,0.07477032,0.2583167,0.8470013,0.25239167
SVR F# 100 SaxLine 08-100BPM-F♯ major-BANDLAB.wav,99.38401442307692,0.09694151947463768,0.046444207,2005.6526665541958,3640.3076171875,-264.47064,92.86164,-58.710194,8.932137,-12.881069,-4.423542,-33.71133,-10.596086,-3.3296833,-17.119276,-19.202606,-3.4134524,-15.508349,0.22253393,0.17658243,0.2604119,0.22492425,0.3121668,0.22270967,0.22994079,0.3295187,0.24506776,0.2154296,0.41827747,0.6559412
SVR Fmin 100 Piano 07-100BPM-F minor-BANDLAB.wav,99.38401442307692,0.038034042874396136,0.13404244,961.4446405402606,1938.6644446331522,-208.05107,163.00497,-2.2612374,42.843307,0.95200324,5.6416245,-18.391043,-7.6124887,-14.72273,-5.0544863,-11.872918,-6.255394,-8.175494,0.5978997,0.56675196,0.4432873,0.5265147,0.38215756,0.51512766,0.32089704,0.53246456,0.59093666,0.28176466,0.30347407,0.27762762
SVR Fmin 100 Piano 08-100BPM-F minor-BANDLAB.wav,99.38401442307692,0.04158410703502415,0.12711422,1016.2575386764922,1976.1655061141305,-220.81133,152.6884,-0.8892016,39.267227,-9.567627,-0.15065973,-19.430227,-12.4969425,-21.17235,-11.264717,-16.302217,-4.4615,-8.683039,0.4885994,0.5963453,0.30232334,0.4663358,0.22817488,0.44426838,0.27453622,0.4628707,0.4605999,0.19448785,0.18908349,0.15865459
SVR Fmin 100 StringSad 4bar-100BPM-F minor-BANDLAB.wav,112.34714673913044,0.02407674743357488,0.08982097,686.166593769592,1159.2821204144022,-261.14047,196.15663,-4.0265474,20.663254,15.96153,6.224806,-5.3526454,7.3547583,5.9854507,-3.5610194,-15.124946,-0.1612495,-1.9113201,0.5459221,0.38153338,0.20385359,0.27227592,0.30524057,0.35741282,0.46815932,0.78626084,0.84734726,0.6613194,0.48135668,0.39062315
SVR Fmin 100 StringSadHi 4bar-100BPM-F minor-BANDLAB.wav,151.99908088235293,0.08655080012077294,0.03713858,1814.831954015602,3375.927734375,-298.8692,94.21135,-49.68623,27.970505,-16.71221,-3.876825,-18.592657,-16.771063,-20.80384,-8.915564,-4.8423305,10.952321,12.420729,0.41436914,0.48786053,0.16259743,0.2580351,0.15035811,0.38722986,0.10288266,0.14412554,0.17986892,0.13889252,0.11804635,0.108634174
